phrase,tsne_0,tsne_1,label
fu xi,-3.144626626052655,-0.05372454680467401,non-cs
full title,-4.582892412235336,-4.488325129343032,non-cs
fully automated mode,-2.6045653406622464,0.26987013492718565,non-cs
fully extended,-6.199637593799296,-4.562410587036343,non-cs
fully self,-6.152491244480755,-0.8986651884091486,non-cs
function 1 calls function 2,1.9366054149489542,-0.062075023775287785,non-cs
function 2 calls function 3,1.3648554143781215,0.2457317706946566,non-cs
function 3 calls function 1,1.247679857288987,-0.11909540683561017,non-cs
function evaluates,1.9457306503491665,-2.018941226827266,non-cs
functional programming community,3.746226475280762,-4.168655311297009,non-cs
functions measuring,0.4786913024001824,-1.8082592189041806,non-cs
functions without,-3.2172527801077657,9.970405513279173,non-cs
fundamental concept,-4.912262257803123,-4.027163641719216,non-cs
fundamental limit,-1.5872196891804615,2.924357112760616,non-cs
fundamental limits,-2.844857510918584,4.401861281038454,non-cs
fundamental operation,-4.544659714244202,-3.5579078800896795,non-cs
fundamental principles,-5.00726248859203,-4.426000073700639,non-cs
fundamental requirement,-3.8846106704048338,-2.561617335758376,non-cs
furthered researched,-0.00692349357179489,-3.3641848390079554,non-cs
future capability,-3.349529563660242,-2.8628340042192986,non-cs
fuzzy markup language edited,2.5535144772707605,3.3978659352725438,non-cs
fuzzy set defined,0.254565640201432,1.4052610496277333,non-cs
fuzzy system independently,-2.958080753273962,8.259877624987213,non-cs
gaming businesses,3.09259094818014,0.5530592791707871,non-cs
garbage collection handbook,3.780214043802071,5.062952668370245,non-cs
gathering information,0.633000640933303,-4.73403987805947,non-cs
gdel prize,-1.58116118813077,-1.322853787348985,non-cs
general concept,-4.107382366370158,-2.7781577259043497,non-cs
general functional gradient boosting perspective,-0.4028759481268662,-4.877830498790116,non-cs
general programming languages,3.222243324342154,-2.1572365100230533,non-cs
general question,-2.7886835864251425,0.9243585177979816,non-cs
general set,-0.46188658645763153,-1.196144017761827,non-cs
general setting,-2.1619137688888492,-1.9106593477625589,non-cs
generalized answers,-2.7904636234583013,-0.5043402488406878,non-cs
generalized form,-2.8761133729134554,0.4752378777833666,non-cs
generalized max,-1.8815188861870837,1.3444532009348458,non-cs
generalizes well,-5.340463986752501,-3.8416322280065223,non-cs
generally attributed,-5.536262324695054,-0.907633838252844,non-cs
generally designed,-4.908679031231859,-2.5876728915373453,non-cs
generally give prime factors,-4.7473512607340975,-3.551547447541031,non-cs
generally slower,-5.5448095679084135,8.654702120658227,non-cs
generate reasonable predictions across,-4.693743359289028,-4.340275022147133,non-cs
generated music plus visualization combinations,0.5902695239166448,-2.588913165176496,non-cs
generated perceptual information,0.4822737532232552,-5.220352850453951,non-cs
generates animated imagery based,0.5342427806272116,-4.0873937966475955,non-cs
generates values,-1.1257653244336905,-3.9010159728764515,non-cs
generic concept,-2.3999326344782905,5.900748430520172,non-cs
generic functions implemented,1.6968705663763368,-0.678502985551301,non-cs
generic process,0.21386933799512572,2.6760132343023595,non-cs
generic programming approach,0.7644535481165695,5.489648170160787,non-cs
generic programming centers around,-0.4271406792549856,5.590251005548298,non-cs
gentle introduction,-5.161174304707091,2.1348277227418797,non-cs
geographical access control may,0.1588584189263022,-1.8057761239126067,non-cs
geometric variation inferred,0.949141050868712,0.9683052352766719,non-cs
georg cantor,0.37122871837630733,2.494955367270667,non-cs
german mathematicians richard dedekind,5.171463676935326,3.770258551102541,non-cs
get agreement,-5.081016101501217,-4.570748029097101,non-cs
giovanni acampora,-1.851875698089029,-0.13945042669391072,non-cs
give better results,-5.282985287073457,-2.706261485376845,non-cs
given criterion,-4.401669960992478,-2.358170425294148,non-cs
given outcome,-5.290074277853098,-2.5304526866134913,non-cs
given plaintext,-4.037202721468096,3.6959686955348108,non-cs
given point,-6.27026089809874,-1.7183533258189678,non-cs
given qubits,-0.6927616133017171,0.6736274211757274,non-cs
given sequence,-3.0118388335424293,-2.663194860460162,non-cs
given set,-4.7890135276980486,-2.47687934117248,non-cs
given time,-5.248831364652684,-1.4101793059876624,non-cs
given vertex,-1.337349140636828,-1.3206873732143272,non-cs
gives rise,-4.857141713104871,-4.456329559670317,non-cs
giving several semantics linked,0.5344819252681248,-1.5821487696519885,non-cs
global approach,0.3415047472889318,-2.503711837880399,non-cs
global pooling layers along,1.3658848064806304,-1.8518872554454813,non-cs
global robustness,-1.654772427857356,-5.18782444357192,non-cs
global search properties,3.1104724106626573,-2.6360779373853562,non-cs
go onto compact discs,0.3576298884050279,0.017815519695023322,non-cs
good behavior,-7.362880928056547,-3.493495627859512,non-cs
good clustering,-5.3248574601354495,-3.216762134590952,non-cs
google images,4.416376230708647,1.1400138753754405,non-cs
google paired,4.7172188097028425,0.2822306827920582,non-cs
gordon research conference,3.8457743723296347,0.2114897266227037,non-cs
gradient boosting combines weak,-1.8359240817984233,5.783393139399548,non-cs
gradient boosting originated,0.6461674449396074,-3.422707381434814,non-cs
graphics system may combine,3.4962171860440985,-2.6806156845355638,non-cs
great interest,-6.604860015478223,-6.080897738355336,non-cs
green versace dress,-0.028323176787681075,0.9139854588064605,non-cs
growable array,-1.9931863638887757,-4.4337398576251035,non-cs
guaranteed worst,-3.408422330544297,9.593516639529335,non-cs
hand calculations,1.4303057482904709,0.41022395404800444,non-cs
handle changes,-1.0885116497651854,-2.7779261047172996,non-cs
handle sequence data,4.503459415801183,-3.947385329311113,non-cs
hard problem,-2.976657112699633,2.8878895236477597,non-cs
hard problems,-2.301751606374648,2.1576041726623214,non-cs
hardware architecture devoted,4.356536681878792,-1.2258694694415324,non-cs
hash join designed,1.8254731119847525,0.1533665901375143,non-cs
hash table approaches maximum capacity,0.030619813626389342,-2.350896093596103,non-cs
helmholtz machine contains two networks,4.402590635587055,-0.8415127260231836,non-cs
helmholtz machines may also,1.5296641918756955,-0.9070485527606759,non-cs
help prevent,-1.9527147861163732,1.5701062170418447,non-cs
hermann von helmholtz,-0.2325159258487014,1.117175849961623,non-cs
hexadecimal floating point  base eight,1.3589040425065233,3.2174646363588324,non-cs
hidden state reparameterizations,0.7433815977825527,6.159356991595666,non-cs
hierarchy based,-1.1266107298177124,-0.8661223324789227,non-cs
high accuracy,-6.291795522446344,-5.3507943668154345,non-cs
high degree,-6.338589368499055,-4.415634783131112,non-cs
higher level,-5.33146943033205,-1.64019364431373,non-cs
higher standards,-5.873291721655296,-2.8359726014136566,non-cs
highly likely,-6.811561118556332,-3.3245643518259516,non-cs
highly tailored,-5.4779431987730876,-4.844034169942351,non-cs
highway map,3.572300087429908,0.4440571078269752,non-cs
hilarie orman,-3.460134760523432,0.32945304406809744,non-cs
hm that finds the position of a target value within a sorted array. !! In computer science,10.04192097552746,-1.2745304433541638,non-cs
hobbyist computers like,5.279038826110812,2.781582963197712,non-cs
holistic measure,-3.1111782363473472,-1.2425506164399454,non-cs
hollywood principle,-1.0792051914044496,0.5232713784808777,non-cs
honey bee swarm,2.2812741875406086,1.4582220790744371,non-cs
hospital environments,3.898925522831332,0.6223034070708673,non-cs
hot spots,-5.989933675288209,-3.110651792780097,non-cs
hui wang,-3.0749388367413366,1.1082862418962252,non-cs
human behaviour explained,-0.6991630399724114,-3.450313294580583,non-cs
human body,-2.336107925418522,-2.3903059430830447,non-cs
human drivers,-1.1950508663794073,-1.9133032517955295,non-cs
human mind,-2.149247385283545,-2.4969634488267602,non-cs
human movement primarily used,-2.324583542761146,-0.20758639332136494,non-cs
human person,-4.317953018344851,-2.446269662960535,non-cs
human presence detection,-1.1849941413516736,-3.2590035136809754,non-cs
human presence detection technologies,1.0498125018372857,-3.245223792027604,non-cs
human use,-1.8994108462777977,-2.2858743030692104,non-cs
humanoid robots typically,2.8411458038018873,0.5364995307448269,non-cs
hypothetical scenario,-2.4388542417104326,2.530579845504495,non-cs
ibm code pages 037,6.002217755483984,0.594895068685385,non-cs
ideal logic gate,-2.9105356509528773,-1.6852368449753792,non-cs
ideal physical device,-6.072957558251178,-4.574983635031438,non-cs
idealized model,-4.175403349172369,-2.6123592265134024,non-cs
idealized switches,-3.570777105797661,-3.0627175143072103,non-cs
identify abnormalities,0.7021498609825064,2.1592031612593887,non-cs
identify compounds,1.0478320309917235,-1.9564755804459308,non-cs
identify defects,0.849957171589626,1.7266737525576454,non-cs
identify regions,-1.0931105023555567,-2.702495137727431,non-cs
ieee international symposium,5.105200416672315,-1.3143926770311767,non-cs
ignoring potential problems,-2.4076143346348533,8.75279539153864,non-cs
iii argue,-2.314621225240103,1.0594915471767594,non-cs
image search,1.5915002719224889,-2.3144032724599963,non-cs
immediate substructures,-1.4241321625533196,-2.651966194661837,non-cs
immersive sensations,-2.2785015834269666,-4.9582472741561014,non-cs
immune system,-0.29364283225845816,-0.06377027163159174,non-cs
implement algorithms,4.426798888006089,-3.36522977846547,non-cs
implement computing tasks,6.37700086391201,-2.7141546433454233,non-cs
implement dynamic sets,1.2881308439299004,-3.7177995190586017,non-cs
implemented boolean algebra,6.9244439994825,1.930897544637129,non-cs
implementing active networking concepts,2.5710130904685706,-6.17618161395857,non-cs
implements short,-5.84926172816808,6.709192314878587,non-cs
important example,-4.503268953436335,-3.387452807804158,non-cs
important intangible exchanges,-1.9326452701473933,-2.1326167369598656,non-cs
important role,-4.004437446089706,-4.274342659542113,non-cs
important task,-4.195475980560374,-3.482719644724921,non-cs
important topics,-4.199660846928572,-4.189133413896314,non-cs
impractically high bandwidth requirements,-1.7477441267940157,3.5817384165986934,non-cs
improve efficiency,-3.0148294380489316,-4.002290843765963,non-cs
improve physical,-3.41332029593215,-3.5334420638417363,non-cs
improve prediction,-2.3947174885976463,-3.6521411712327567,non-cs
inadequate communication infrastructure,-1.7316340031729847,7.984269554975837,non-cs
include predicates,-0.900304018093419,-3.8271125690679257,non-cs
includes double hashing functionality,3.24251277573494,1.3461663511697406,non-cs
includes supporting planning,-1.8530653510422201,-6.033303732429761,non-cs
including brain damage,1.5393865757729193,3.0703553461190904,non-cs
including engineering,2.370642153895947,-3.182552942972621,non-cs
including expression evaluation,-1.056173918583605,-3.5444731358468164,non-cs
including meteorology,1.7370663637176316,0.09308860183246824,non-cs
including plagiarism detection,1.0209955924747265,2.666624205828959,non-cs
including underwater,-0.830590699812262,0.6788609524053276,non-cs
including visual,-2.958632490809374,-4.09931390058895,non-cs
inclusion function j,0.859108044022785,0.7381044362758931,non-cs
incorrect answer,-2.938731617600604,8.708368893234843,non-cs
increasing one,-3.696509691926631,-2.225948172260284,non-cs
increasingly online communication patterns,4.128660357038334,-1.8067100286025368,non-cs
increasingly used,-4.426438328702792,-0.792363313482752,non-cs
independent areas,-6.312513700680608,3.9736523724401716,non-cs
independent call control,-3.3776544306173393,1.2596758896528408,non-cs
independent classification tasks,-3.1493810615461943,4.434577202634822,non-cs
independent processors,-1.6654096554328017,6.721978040177435,non-cs
independent software entities interact,1.9253563008171755,2.250384654177848,non-cs
indicates whether,-2.6887857733328584,-0.8527825967054073,non-cs
indicator function ia,-1.5832698859192886,-0.9991335778891649,non-cs
indicator functions,-0.9043991500855408,-1.994266535676861,non-cs
indirect recursion occurs,0.09124543551734839,1.8392412679125263,non-cs
individual gates,-1.1953324147440336,1.1958317526324846,non-cs
individual speaker reads text,0.1174470400520377,-0.5399368246333679,non-cs
induction of regular languages,-0.05251531499773494,-0.4577222450778858,non-cs
inductive principle,-0.7588438095873994,1.6927451586268019,non-cs
inductive step,-2.0390052759094597,2.3058102853695073,non-cs
industry consortium,4.039454784194128,-3.341346081851217,non-cs
informal way,-5.7295903210760235,5.750046393153514,non-cs
information may,-1.5516695119388513,-2.348415870154364,non-cs
information processing paradigms inspired,5.480849102271333,-4.707557330659697,non-cs
information technology methods,4.907723341724835,-3.193373594956181,non-cs
information technologysystems designsoftware design descriptions,6.809244451036495,-2.676586361057886,non-cs
inherent difficulty,-3.102183567641783,4.665647514351343,non-cs
inheritance typically begins,-1.1276050449082702,-2.427345877373052,non-cs
initial conditions,-3.310833175744371,-2.6071276208414966,non-cs
initially considered,-2.646608786906266,0.0428834949373884,non-cs
input devices  physical environments,3.0795186732362088,-3.3634765729211855,non-cs
input number,0.9019441782522953,-1.4196889264042787,non-cs
inputs get bigger,-2.9160753868571887,-2.4757947335791743,non-cs
inspired computational methodologies,4.1798539322509045,-4.151898501218063,non-cs
inspired computing,3.003995134445108,-3.674977621891843,non-cs
inspired computing relates,4.6082187049694925,-3.325804533268769,non-cs
inspired computing uses,3.814016325392046,-3.225500683378226,non-cs
instance zero rise time,-3.348182606968379,9.048756399390271,non-cs
instances seen,-3.348495260729877,-2.920211821887804,non-cs
instead written generically,-3.2997162934969544,7.61248017519343,non-cs
instruction multiple,0.3728607819004979,-0.20910060788406837,non-cs
insurance company,0.8122441002268324,0.33016191048398313,non-cs
integrated development environments,2.3716159670805714,-5.515433079733715,non-cs
intelligent foraging behaviour,-3.928609590581724,-2.6251426929533923,non-cs
intensive care settings,1.3388544985934627,-1.5565506606451849,non-cs
interactive experience,-0.738807659487256,-4.842107943602238,non-cs
interdisciplinary field,-1.4976352828859172,-1.5503987275854214,non-cs
interdisciplinary subfield,1.4543365501316747,-1.0183517425502924,non-cs
interest grew,-4.5080281364305534,-5.844152775644891,non-cs
interfaces recommendation introduces,3.6320697051071544,-3.621315463430774,non-cs
interfaces workshop,2.825922604882427,-2.0462656344412893,non-cs
interlinked set,-1.094786408451978,-2.8442592724569717,non-cs
intermediate representation,-3.0418629879688925,6.305794029751049,non-cs
intermediate storage,-1.5208609077039996,4.107755018814822,non-cs
internal state,0.013106381745089372,4.518203519516109,non-cs
internal state changes,1.5522673425385969,2.3478325587818585,non-cs
internally use,-0.665563039198043,-0.11392395708692378,non-cs
internet routing registry works,4.478115935440113,-2.7267450882887925,non-cs
interpret svm models,3.1296805987535317,-2.795083536404483,non-cs
intersection condition,1.7969788217400349,-0.44602749231802424,non-cs
intolerably bad,-2.3639901729184585,8.95691772551203,non-cs
introductory computer science classes,8.757250075154452,0.6128462229886112,non-cs
intuitionistic equivalents,-1.9819697861975043,-0.5013704599718025,non-cs
intuitive notion,-6.40070473867682,-3.237187640307756,non-cs
intuitive way using information,-3.2148105573362833,-4.558373167163463,non-cs
intuitively understood,-7.179379047428076,-4.3980937154508695,non-cs
inverse iteration algorithm requires solving,4.057866967888426,3.2308829723123766,non-cs
investigating solutions,0.7940951995354004,-2.4420728023942253,non-cs
involve large amounts,-3.318881023753866,-3.0384146099735774,non-cs
involved merging,-0.5410402613474183,-2.7743763589035293,non-cs
involves looking,-1.9493729290651884,-2.253291067219563,non-cs
ip  interpreted,2.237325591232533,-1.1831912921600947,non-cs
isolated vocabulary,-3.1550915307838308,9.804901618348573,non-cs
isolation exploiting semantics,2.78052947969875,4.576624198025569,non-cs
iteration replacing,-0.5117109310722276,2.0346975656405744,non-cs
iterations converges,-2.0217292721856754,-3.4173395110012885,non-cs
iterative fashion,-2.0104344732864674,0.05756794250093571,non-cs
iteratively solving,0.17192873508955936,-1.6311549422867282,non-cs
iterator concept,1.6239596965777547,-2.142276841782997,non-cs
iterators pointing,-0.3896521088983127,-2.568138726620682,non-cs
jennifer lopez worn,-0.3031860575894468,0.5015953932117613,non-cs
john biggs,-1.8017898948246882,1.7648824693139638,non-cs
john mccarthy,-3.1262155093628055,3.0821705655722313,non-cs
join operation,-1.2942581012838363,-3.7243961789337767,non-cs
joint international conference,1.417572797407544,-2.432776487630481,non-cs
joint parameters,-1.4750856617257089,-1.3558410333320503,non-cs
jonathan baxter,-0.616120457415262,2.493050199041198,non-cs
joseph hodges,-2.0752102712209157,1.8722313027959823,non-cs
judged primarily,-4.194936077553242,1.6719962439242968,non-cs
julius caesar,0.21491916930482147,1.4722984818193539,non-cs
k - sparse graphs,1.7834815553215633,7.613509847815657,non-cs
kevin fall started,-1.356392837608016,4.029757546934308,non-cs
key algorithm,-0.8493285430475347,-2.56537405125506,non-cs
key distinction,-4.009173502601317,-2.2427832433318113,non-cs
key greater,-3.898118567898138,-3.313110064094902,non-cs
key properties,-2.7322540614432778,-3.280372765992966,non-cs
key role,-2.9076161453429896,-3.9572082041240164,non-cs
lacks specialized features,-3.138197476327147,9.153542765057551,non-cs
laman graphs arising,3.094284226112085,0.1809128584280398,non-cs
lance fortnow,-1.5762091087554764,0.15240735834968255,non-cs
landmark points,-3.4210669369270903,-2.9492897228272783,non-cs
langevin dynamics,-0.18290660250898147,0.8075357026633808,non-cs
large body,-4.946266986048548,-3.2714983564863362,non-cs
large deep generative models,-0.39943875001338597,-2.2449282573238047,non-cs
large number,-4.940897034918004,-3.155915722937528,non-cs
large sparse matrices,-1.5988264743423044,6.848370724535709,non-cs
large values,-4.270086863968219,-2.65686601597472,non-cs
large workspace,-0.16113052310651368,-3.46410428598802,non-cs
largely based,-5.01949202778752,0.3259059488402207,non-cs
larger scale,-3.9320289778356536,-2.665554474412677,non-cs
larger services infrastructure called,-1.1676654423566601,-2.9228022793582014,non-cs
larry stockmeyer  proceedings,1.7244082883074685,1.2348140397861216,non-cs
lars rnnbck,-0.3071937806932432,0.7050439995748732,non-cs
laser lighting display,3.2535215490414817,-1.1916890094472494,non-cs
last child node,-1.2193144298872365,6.02537414226796,non-cs
last step,-3.428465531760656,5.17912624546639,non-cs
last two categories,-2.7399970240164753,2.8657895839495353,non-cs
later expanded,-3.3675400448182664,-1.741881815432121,non-cs
later used,-3.655718828849599,0.6799831232994934,non-cs
latter asks,-3.97473006282892,4.384398263550897,non-cs
latter case form,-4.352827907284111,3.00904406733937,non-cs
latter might,-4.541077928426096,3.069720333871073,non-cs
latter notion,-4.917008284282304,3.968073882878742,non-cs
launched google image search,5.412322687532791,-1.654971420340182,non-cs
laws commonly apply,-1.671196129267301,-4.182842595276355,non-cs
lazy inheritance,-0.7057284085024972,9.646147260473391,non-cs
lazy loading,-3.9823999406178627,9.355199138644611,non-cs
lazy loading demonstrated,-1.0732917538252897,7.9489124510787645,non-cs
lazy loading mozilla web dev,4.527101462645297,8.347976381632375,non-cs
lcfrs  one,-2.0848540270464055,0.4463780206576712,non-cs
lcfrs grammar,1.3265644935874477,-1.1147786001194369,non-cs
lda  normal discriminant analysis,-2.5236350101306906,2.0464311415063903,non-cs
leading ai textbooks define,6.155278669469364,-2.3876303909105943,non-cs
leak information,-0.5647085041658857,5.6282067062719126,non-cs
learn interactions following,1.4055099724834559,-5.371038103237826,non-cs
learners become aware,-1.18505014672029,-6.439324235376842,non-cs
learning state,1.126416721960043,-1.2390198155761396,non-cs
least astonishment,-5.820057068902197,7.392981545163795,non-cs
least one,-5.760027116497906,2.5799066387446374,non-cs
least one member,-4.524674266590025,2.085234458661937,non-cs
least surprise,-6.3485487712824185,6.232893592513147,non-cs
lecture notes,4.398671481638781,0.19426225339546443,non-cs
left child,-2.5261370715101803,9.215738740809627,non-cs
left subtree,-2.153650739634107,8.326238545130105,non-cs
legal concept distinct,-0.9590470932723071,4.868703571583272,non-cs
leo breiman,-1.8018514361048286,0.10214453677679436,non-cs
less common varieties,-3.7309088703227005,8.452619905542669,non-cs
less costly,-5.650765002361176,3.7453132785897054,non-cs
less detailed descriptions,-3.507038706112324,8.812882771501702,non-cs
less died,-3.9718278451874727,7.63950869278274,non-cs
less like,-4.4770394429610585,8.995474379007067,non-cs
level details,-6.190704773186623,-1.636985317806358,non-cs
level tasks,-4.233309596501666,-2.873977021606146,non-cs
light entering,-3.3668881306368306,-3.2409940188721365,non-cs
lightweight application,-5.0930082725734716,1.9892504637376898,non-cs
like aspect,-4.720326790391558,-2.599079641091147,non-cs
like crash simulations,2.1665070768621018,3.4884187092677843,non-cs
like environment,-4.279672701174289,-3.891585979562903,non-cs
like flexibility,-6.180664250387406,-2.874833258118751,non-cs
like many consumer cpus today,4.468776926263586,-1.4004850289350512,non-cs
like strings,-3.7275237804118357,-1.5942340926460132,non-cs
like syntax,-1.9527388229246596,-1.6570264424417591,non-cs
like topology,-0.00902575058924783,-2.458945445827591,non-cs
likely possibilities often obtained,-5.020098240699877,-5.269633534944372,non-cs
limited comparison,-4.694112045822328,7.846701795473253,non-cs
limited information,-4.767548549606341,7.88238222232659,non-cs
limited number,-5.505939462539247,7.105911604035462,non-cs
linear discriminant,-0.8521760030716987,5.1439297591229804,non-cs
linear frequency,-2.7438655946942294,2.967486552855791,non-cs
lines representing,-2.2346470414370394,-0.5273521417375518,non-cs
linguistic notations,2.241084611447272,-1.714450141319971,non-cs
linguistic theory,1.9200096011654704,-1.8892142890241652,non-cs
links connected,-0.7603075007611465,-4.372060530714633,non-cs
list elements,1.8551528597874023,-1.6011376622391915,non-cs
listed directly,-2.4108588762757397,-2.335680329292302,non-cs
literal implementation,-5.442624144642385,-2.6726742120233147,non-cs
little computation,-3.0743061964861655,9.51299690020678,non-cs
little effect,-4.474369250463876,10.161760887323155,non-cs
llew mason,-0.8437667365176631,1.5571617715130046,non-cs
llewellyn thomas,-1.7017269142375986,1.2768674715214674,non-cs
local approach,-2.318886122074313,-0.114588911211788,non-cs
local eigenmodes,0.26297474291193135,0.432075119989421,non-cs
local searching,0.31890701112788933,0.6942647740272914,non-cs
logic gates,2.850238406461378,0.9427871254272173,non-cs
logical objects,-3.7958126149662053,-3.1454446174889,non-cs
logical operation performed,-4.299694311055822,-3.5419802162545238,non-cs
logical point,-6.611695958526463,-3.111536885988091,non-cs
logically associated,-5.14426325124043,-4.251127547818411,non-cs
logically orthogonal aspects,-4.968341729417957,-0.48579508458271603,non-cs
long history,-4.38103003909488,-2.3716295302153356,non-cs
long range numerical weather prediction,2.3930408261375127,-0.8744853645315259,non-cs
longer completely define,-4.187713562764762,6.076547060353842,non-cs
longer periods,-4.032357742669171,0.7346976579842663,non-cs
loop come,-2.6550573386166936,0.1594852759002142,non-cs
loop interchange depends,0.7346714100833748,4.43838706620618,non-cs
loop interchange may lead,0.5502351145251404,-0.7681958563012452,non-cs
low bytes,-3.7320551871122887,9.528898014873436,non-cs
low cpu usage,-1.061247856375147,8.62504664065027,non-cs
lower bound,-3.691256619141931,7.968829917710197,non-cs
lower bounds,-4.089435342643747,7.942449093530552,non-cs
lower lip,-3.067814648640436,6.453226078401942,non-cs
machine ethics differs,3.207415990937243,5.192080966264069,non-cs
machine learning algorithm studied since 1970s,6.20174456067296,1.0162439735276958,non-cs
machine learning technique used,8.209662794553175,-1.4138012218420153,non-cs
made machines,2.3353882401909956,-1.5612100219817047,non-cs
made possible,-4.392193820193445,-5.186323855812119,non-cs
made sense,-6.9567154547067345,-5.232348318642474,non-cs
made visible,-4.659850924183766,-4.960685742754634,non-cs
magnetic storage media,3.589141258904235,0.8289095034498809,non-cs
magnetic tapes,1.628216813498973,0.8800877670427459,non-cs
main advantage,-4.878432224209264,-1.9235998390243996,non-cs
main benefit,-5.813679807896946,-2.9182565196479744,non-cs
main difference,-4.120922020122503,3.2436409872218452,non-cs
main foci,-2.267439306344012,-0.2570293422249434,non-cs
main operation performed,-1.8761374210473512,-2.1429774449098127,non-cs
main principles,-2.7103101016163045,-3.0052534329153002,non-cs
main property,-2.5328678120647687,-2.718859952881221,non-cs
maintain ordered lists,0.04209836607280328,-2.5467944284871757,non-cs
major challenges,-3.043516673285498,-0.706475963868083,non-cs
major conference,-0.298256537084305,-2.8759209220701223,non-cs
major innovations,-2.8374930349445,-4.998886110898236,non-cs
major problem,-3.1104639848156,1.5527451191555663,non-cs
major purpose,-4.46667752618952,-4.094430777654363,non-cs
major subset,-3.63213521602503,-1.4592217886893477,non-cs
making unit situated,1.2864808367045268,-2.5596008640081642,non-cs
managing information,3.2103039266709814,-3.726594705776901,non-cs
manipulate using standard dense,-1.7265405062635113,0.4070151447563323,non-cs
many applications,-2.1639489770616875,-4.042039557535705,non-cs
many applications especially,-3.1371181471721625,-4.39687593848202,non-cs
many binary search trees,3.9264249373726563,3.538316408783878,non-cs
many block ciphers,3.0053026546277812,0.8316303783710605,non-cs
many devices,-1.1718314522895492,-3.8644435034000937,non-cs
many different limbs,-1.846153778812905,2.226821287107247,non-cs
many different matrix decompositions,3.4047261189447826,1.4168862733844236,non-cs
many disciplines,-2.062224357002671,-3.7603415829807516,non-cs
many divide,-2.1640176942803975,5.046559824847669,non-cs
many factors,-2.819454875672859,-2.7570219278220987,non-cs
many fields,-2.9946231923962414,-2.48342833720665,non-cs
many forms,-3.262384464466717,-2.8069926134345575,non-cs
many hypothesized types,-1.320901634285224,-0.3706649007805935,non-cs
many important complexity classes,1.0112636604897247,-1.5414597697858918,non-cs
many interdisciplinary socio,-0.47493485391595913,-1.2549867104020629,non-cs
many languages,-2.009495919438491,-3.0824623169396554,non-cs
many memory debuggers require applications,6.492708371092716,-0.1118264456975881,non-cs
many optimization methods use,1.2331121849960451,-3.09985866516631,non-cs
many people,-3.410529827971544,-3.472395449575984,non-cs
many popular primality tests,-0.3182519117602742,-3.5792320647803764,non-cs
many potential implementations,-2.464177725301849,-4.967795666690196,non-cs
many programming languages,3.7418193069611796,-3.569279541551812,non-cs
many properties,-2.575104614521046,-3.8489969952731293,non-cs
many register allocation approaches optimize,2.403430286493632,-2.9776880509384824,non-cs
many types,-3.219312308322541,-2.402722803093996,non-cs
many varieties,-3.7091889966599174,-2.984455570593177,non-cs
map making world,3.5401222853036995,-1.7624216070617533,non-cs
map updates,0.7140307118599487,-2.629246740831281,non-cs
mapping entirely determined,-1.870430425735617,-0.7584422034487944,non-cs
maps precisely,-2.7377008054382026,-4.51135199277529,non-cs
marcus frean,-1.8475337608994629,1.833661585050974,non-cs
marian petre,-1.1637191880094966,0.9857788674771365,non-cs
mario szegedy,0.4007817866548778,0.9817120003722336,non-cs
mark torgerson,-0.8116582346285943,1.7973783183179217,non-cs
markov property described,2.079970099193374,1.2029376740171964,non-cs
markov random field may,1.7507680013331945,4.089060245287986,non-cs
matching input,-3.0740869163970177,-5.152583813854278,non-cs
materials science,4.4062575212129955,-0.7992264030335009,non-cs
mathematical computability theorists study,8.365550011934372,-0.5574195877293532,non-cs
mathematical extension,3.558671492516239,-1.3827927265644084,non-cs
mathematical fields,4.329399354256941,-0.5722653768667212,non-cs
mathematical foundations,4.988660759774439,0.734130345913874,non-cs
mathematical optimization problem including constraints,6.688894745084262,-0.1246237391156305,non-cs
mathematical optimization problems involving,6.604114623906038,0.8692273409381194,non-cs
mathematical proof certifying,5.909036191687462,-0.569954760295357,non-cs
mathematical reasoning,5.273844258299974,0.8617248409806108,non-cs
mathematical sciences,5.051087690249481,1.4797724393372378,non-cs
mathematical systems theory,7.239742753796391,0.0423247520462135,non-cs
mathematical tool designed,6.2929296056286494,-0.23719467923426113,non-cs
mathematics focused,4.922296030128874,1.0795292160725307,non-cs
matrix algorithms,4.968651849307065,-0.28023305638728985,non-cs
matrix containing,0.5093495240791692,-2.2973605865508637,non-cs
matrix structures,3.1037662051937285,-1.3191947917748406,non-cs
matthew kwan,-2.726023092147438,1.5837431717194386,non-cs
matthias braun,0.12469742713944183,1.7966903147123168,non-cs
maximal number,-4.28029520471974,-1.2020255011973766,non-cs
maximize use,-6.216902844221107,-4.877178558673896,non-cs
maximizing comfort,-5.02165467922762,-2.4677074026161168,non-cs
maximum amount,-6.278860451508244,-2.461721126336695,non-cs
maximum value,-5.64590742445795,-2.120269450136415,non-cs
may also,-4.245977661153659,-0.8599036536957628,non-cs
may also include accounting software,4.061198537545086,-0.7789546641318936,non-cs
may execute,-2.3369880911574663,-2.847599872735334,non-cs
may improve,-4.811711846523351,-2.9547458694676907,non-cs
may include pointer functions,3.068733965873219,-2.1282165846558665,non-cs
may lack continuous network connectivity,0.017921242690348466,5.785266310152287,non-cs
may recognize known ciphertexts,0.9954669714965825,-1.4907720731390581,non-cs
may refer,-2.467706465519851,-1.4255935253980472,non-cs
may use knowledge,-0.7966952053793167,-3.072118864774521,non-cs
mccarthy evaluation,-1.204071344036281,2.5279364895149787,non-cs
